date,항구,total_weight,total_amount,trade_count,price_per_kg,region_id,weather_region,wind_speed,water_temp,month,weekday,season_peak
2023-11-02,거제도,896,1468000,16,1638.392857142857,3,거제도,6.4,19.6,11,3,1
2023-11-03,거제도,452,651000,15,1440.2654867256638,3,거제도,3.6,20.0,11,4,1
2023-11-04,거제도,317,500000,9,1577.2870662460568,3,거제도,4.3,19.7,11,5,1
2023-11-05,거제도,312,402000,9,1288.4615384615386,3,거제도,5.9,20.5,11,6,1
2023-11-06,거제도,5,20000,1,4000.0,3,거제도,11.2,19.3,11,0,1
2023-11-07,거제도,3024,4499000,18,1487.7645502645503,3,거제도,6.7,18.7,11,1,1
2023-11-08,거제도,1345,2267000,21,1685.5018587360594,3,거제도,5.9,18.3,11,2,1
2023-11-09,거제도,413,628000,8,1520.5811138014528,3,거제도,2.8,19.5,11,3,1
2023-11-10,거제도,720,1307000,10,1815.2777777777778,3,거제도,7.6,18.9,11,4,1
2023-11-11,거제도,5,12000,1,2400.0,3,거제도,5.9,19.0,11,5,1
2023-11-12,거제도,696,952000,12,1367.816091954023,3,거제도,9.6,18.6,11,6,1
2023-11-13,거제도,240,421000,6,1754.1666666666667,3,거제도,7.9,18.6,11,0,1
2023-11-14,거제도,437,692000,9,1583.5240274599541,3,거제도,5.0,19.7,11,1,1
2023-11-15,거제도,864,1497000,13,1732.638888888889,3,거제도,4.9,20.9,11,2,1
2023-11-16,거제도,656,962000,17,1466.4634146341464,3,거제도,5.6,20.1,11,3,1
2023-11-17,거제도,245,409000,9,1669.3877551020407,3,거제도,8.2,18.3,11,4,1
2023-11-18,거제도,82,116000,4,1414.6341463414635,3,거제도,9.5,18.3,11,5,1
2023-11-19,거제도,744,1210000,17,1626.3440860215053,3,거제도,6.9,19.5,11,6,1
2023-11-20,거제도,394,554000,11,1406.0913705583757,3,거제도,4.3,18.7,11,0,1
2023-11-21,거제도,240,325000,8,1354.1666666666667,3,거제도,4.9,18.2,11,1,1
2023-11-22,거제도,373,632000,14,1694.3699731903484,3,거제도,4.2,18.6,11,2,1
2023-11-23,거제도,360,565000,10,1569.4444444444443,3,거제도,7.6,18.5,11,3,1
2023-11-24,거제도,480,669000,12,1393.75,3,거제도,8.2,19.8,11,4,1
2023-11-25,거제도,10,53000,2,5300.0,3,거제도,6.8,19.3,11,5,1
2023-11-26,거제도,360,502000,10,1394.4444444444443,3,거제도,4.7,18.7,11,6,1
2023-11-27,거제도,288,420000,10,1458.3333333333333,3,거제도,5.5,19.3,11,0,1
2023-11-28,거제도,142,262000,8,1845.0704225352113,3,거제도,8.0,19.7,11,1,1
2023-11-29,거제도,192,352000,7,1833.3333333333333,3,거제도,4.9,18.2,11,2,1
2023-11-30,거제도,135,227000,7,1681.4814814814815,3,거제도,7.9,16.5,11,3,1
2023-12-01,거제도,339,757000,12,2233.038348082596,3,거제도,7.1,16.6,12,4,1
2023-12-02,거제도,456,783000,14,1717.1052631578948,3,거제도,8.0,16.6,12,5,1
2023-12-03,거제도,360,497000,11,1380.5555555555557,3,거제도,3.6,16.0,12,6,1
2023-12-04,거제도,768,1173000,14,1527.34375,3,거제도,4.4,17.7,12,0,1
2023-12-05,거제도,557,689000,10,1236.983842010772,3,거제도,3.3,19.2,12,1,1
2023-12-06,거제도,96,107000,4,1114.5833333333333,3,거제도,6.8,18.5,12,2,1
2023-12-07,거제도,130,187000,6,1438.4615384615386,3,거제도,6.3,17.7,12,3,1
2023-12-08,거제도,632,979000,12,1549.0506329113923,3,거제도,7.2,17.7,12,4,1
2023-12-09,거제도,10,53000,2,5300.0,3,거제도,4.2,16.6,12,5,1
2023-12-10,거제도,178,268000,6,1505.6179775280898,3,거제도,8.1,18.0,12,6,1
2023-12-11,거제도,250,324000,9,1296.0,3,거제도,8.7,19.3,12,0,1
2023-12-12,거제도,696,1005000,11,1443.9655172413793,3,거제도,9.9,18.2,12,1,1
2023-12-13,거제도,1944,2752000,25,1415.6378600823045,3,거제도,7.5,18.7,12,2,1
2023-12-14,거제도,1445,2281000,17,1578.546712802768,3,거제도,8.3,18.1,12,3,1
2023-12-15,거제도,327,560000,12,1712.538226299694,3,거제도,7.2,17.3,12,4,1
2023-12-16,거제도,274,592000,10,2160.5839416058393,3,거제도,9.4,16.9,12,5,1
2023-12-17,거제도,1373,2441000,19,1777.8587035688274,3,거제도,7.2,15.9,12,6,1
2023-12-18,거제도,360,536000,4,1488.888888888889,3,거제도,7.7,16.1,12,0,1
2023-12-19,거제도,769,1346000,23,1750.3250975292588,3,거제도,6.2,16.3,12,1,1
2023-12-20,거제도,788,1274000,17,1616.751269035533,3,거제도,7.1,15.7,12,2,1
2023-12-21,거제도,672,1195000,17,1778.2738095238096,3,거제도,7.4,17.0,12,3,1
2023-12-22,거제도,130,236000,6,1815.3846153846155,3,거제도,8.4,17.1,12,4,1
2023-12-24,거제도,236,390000,7,1652.542372881356,3,거제도,4.2,16.2,12,6,1
2023-12-25,거제도,106,162000,3,1528.301886792453,3,거제도,4.8,16.2,12,0,1
2023-12-26,거제도,59,188000,3,3186.4406779661017,3,거제도,4.4,15.8,12,1,1
2023-12-27,거제도,68,140000,6,2058.823529411765,3,거제도,4.8,16.4,12,2,1
2023-12-29,거제도,159,325000,6,2044.0251572327045,3,거제도,5.1,16.4,12,4,1
2023-12-31,거제도,280,821000,13,2932.1428571428573,3,거제도,8.2,15.2,12,6,1
2024-01-01,거제도,35,111000,6,3171.4285714285716,3,거제도,6.6,15.5,1,0,0
2024-01-02,거제도,1152,2270000,21,1970.486111111111,3,거제도,6.7,15.1,1,1,0
2024-01-03,거제도,697,1267000,19,1817.790530846485,3,거제도,6.8,15.0,1,2,0
2024-01-04,거제도,140,240000,9,1714.2857142857142,3,거제도,6.0,16.0,1,3,0
2024-01-05,거제도,106,182000,5,1716.9811320754718,3,거제도,8.3,15.6,1,4,0
2024-01-06,거제도,78,296000,6,3794.871794871795,3,거제도,5.3,15.5,1,5,0
2024-01-07,거제도,32,63000,3,1968.75,3,거제도,7.0,16.0,1,6,0
2024-01-08,거제도,72,105000,3,1458.3333333333333,3,거제도,5.0,15.5,1,0,0
2024-01-09,거제도,24,26000,1,1083.3333333333333,3,거제도,3.6,15.4,1,1,0
2024-01-11,거제도,24,36000,1,1500.0,3,거제도,6.7,16.7,1,3,0
2024-01-12,거제도,322,669000,5,2077.639751552795,3,거제도,5.3,16.8,1,4,0
2024-01-13,거제도,30,142000,6,4733.333333333333,3,거제도,6.1,16.6,1,5,0
2024-01-14,거제도,120,180000,4,1500.0,3,거제도,7.0,15.9,1,6,0
2024-01-15,거제도,52,99000,3,1903.8461538461538,3,거제도,8.4,15.1,1,0,0
2024-01-16,거제도,10,38000,2,3800.0,3,거제도,5.5,15.1,1,1,0
2024-01-17,거제도,173,268000,6,1549.1329479768785,3,거제도,2.0,15.6,1,2,0
2024-01-18,거제도,5,6000,1,1200.0,3,거제도,8.9,15.9,1,3,0
2024-01-19,거제도,25,112000,5,4480.0,3,거제도,13.9,14.4,1,4,0
2024-01-20,거제도,77,180000,4,2337.6623376623374,3,거제도,14.1,14.7,1,5,0
2024-01-21,거제도,528,1018000,12,1928.030303030303,3,거제도,8.5,15.2,1,6,0
2024-01-22,거제도,888,1932000,19,2175.675675675676,3,거제도,8.3,15.7,1,0,0
2024-01-23,거제도,557,1079000,8,1937.1633752244165,3,거제도,8.1,16.0,1,1,0
2024-01-25,거제도,864,1547000,8,1790.5092592592594,3,거제도,5.9,15.9,1,3,0
2024-01-26,거제도,144,256000,4,1777.7777777777778,3,거제도,6.9,15.9,1,4,0
2024-01-28,거제도,29,80000,2,2758.6206896551726,3,거제도,6.9,15.4,1,6,0
2024-01-29,거제도,240,594000,9,2475.0,3,거제도,4.1,15.2,1,0,0
2024-01-30,거제도,221,574000,8,2597.285067873303,3,거제도,3.7,14.7,1,1,0
2024-01-31,거제도,24,30000,1,1250.0,3,거제도,3.1,15.5,1,2,0
2024-02-01,거제도,24,33000,1,1375.0,3,거제도,9.3,15.8,2,3,0
2024-02-02,거제도,677,1200000,6,1772.5258493353028,3,거제도,9.1,15.9,2,4,0
2024-02-03,거제도,288,514000,12,1784.7222222222222,3,거제도,9.7,15.6,2,5,0
2024-02-04,거제도,101,206000,5,2039.6039603960396,3,거제도,10.5,15.3,2,6,0
2024-02-06,거제도,293,637000,12,2174.061433447099,3,거제도,5.8,14.5,2,1,0
2024-02-07,거제도,240,440000,8,1833.3333333333333,3,거제도,5.0,14.5,2,2,0
2024-02-08,거제도,125,209000,6,1672.0,3,거제도,3.9,14.3,2,3,0
2024-02-09,거제도,53,128000,3,2415.0943396226417,3,거제도,6.0,14.6,2,4,0
2024-02-13,거제도,48,71000,2,1479.1666666666667,3,거제도,4.8,13.7,2,1,0
2024-02-14,거제도,24,65000,1,2708.3333333333335,3,거제도,5.0,14.9,2,2,0
2024-02-15,거제도,24,26000,1,1083.3333333333333,3,거제도,7.0,15.6,2,3,0
2024-02-17,거제도,408,780000,8,1911.764705882353,3,거제도,2.6,14.9,2,5,0
2024-02-28,거제도,48,132000,2,2750.0,3,거제도,7.9,15.2,2,2,0
2024-03-17,거제도,3,25000,1,8333.333333333334,3,거제도,6.7,13.8,3,6,0
2024-03-27,거제도,72,135000,1,1875.0,3,거제도,2.9,16.0,3,2,0
2024-03-29,거제도,48,83000,2,1729.1666666666667,3,거제도,9.2,15.0,3,4,0
2024-03-31,거제도,24,62000,1,2583.3333333333335,3,거제도,5.4,15.5,3,6,0
2024-04-04,거제도,5,28000,1,5600.0,3,거제도,10.3,15.8,4,3,0
2024-04-05,거제도,24,36000,1,1500.0,3,거제도,7.9,15.5,4,4,0
2024-04-07,거제도,24,35000,1,1458.3333333333333,3,거제도,2.4,15.8,4,6,0
2024-04-08,거제도,24,34000,1,1416.6666666666667,3,거제도,2.9,15.7,4,0,0
2024-04-10,거제도,120,276000,4,2300.0,3,거제도,5.6,16.1,4,2,0
2024-04-11,거제도,24,33000,1,1375.0,3,거제도,2.7,15.6,4,3,0
2024-04-14,거제도,72,193000,3,2680.5555555555557,3,거제도,3.3,17.3,4,6,0
2024-04-16,거제도,120,254000,4,2116.6666666666665,3,거제도,6.3,16.3,4,1,0
2024-04-17,거제도,120,291000,5,2425.0,3,거제도,3.7,16.3,4,2,0
2024-04-18,거제도,72,102000,3,1416.6666666666667,3,거제도,3.6,16.6,4,3,0
2024-04-19,거제도,72,198000,3,2750.0,3,거제도,4.3,16.8,4,4,0
2024-04-21,거제도,672,1825000,12,2715.7738095238096,3,거제도,7.4,15.8,4,6,0
2024-04-22,거제도,120,330000,4,2750.0,3,거제도,9.1,15.5,4,0,0
2024-04-23,거제도,48,75000,2,1562.5,3,거제도,11.7,16.2,4,1,0
2024-04-24,거제도,120,337000,3,2808.3333333333335,3,거제도,4.8,16.3,4,2,0
2024-04-25,거제도,72,170000,2,2361.1111111111113,3,거제도,5.2,16.6,4,3,0
2024-04-26,거제도,96,237000,4,2468.75,3,거제도,3.8,16.3,4,4,0
2024-04-28,거제도,24,28000,1,1166.6666666666667,3,거제도,3.5,17.2,4,6,0
2024-04-30,거제도,96,337000,2,3510.4166666666665,3,거제도,4.7,16.6,4,1,0
2024-06-02,거제도,24,56000,1,2333.3333333333335,3,거제도,4.1,19.7,6,6,0
2024-06-03,거제도,48,136000,1,2833.3333333333335,3,거제도,6.0,19.9,6,0,0
2024-06-04,거제도,48,108000,1,2250.0,3,거제도,7.3,19.9,6,1,0
2024-06-05,거제도,336,791000,6,2354.1666666666665,3,거제도,5.4,20.2,6,2,0
2024-06-06,거제도,240,622000,3,2591.6666666666665,3,거제도,2.7,20.3,6,3,0
2024-06-10,거제도,96,234000,2,2437.5,3,거제도,4.4,20.2,6,0,0
2024-06-11,거제도,168,501000,2,2982.1428571428573,3,거제도,6.2,20.2,6,1,0
2024-06-12,거제도,144,332000,4,2305.5555555555557,3,거제도,5.1,20.2,6,2,0
2024-06-13,거제도,72,140000,2,1944.4444444444443,3,거제도,2.2,21.5,6,3,0
2024-06-14,거제도,72,145000,2,2013.888888888889,3,거제도,2.4,22.6,6,4,0
2024-06-15,거제도,29,52000,2,1793.103448275862,3,거제도,3.5,22.7,6,5,0
2024-06-16,거제도,144,345000,3,2395.8333333333335,3,거제도,3.6,22.4,6,6,0
2024-06-17,거제도,48,95000,2,1979.1666666666667,3,거제도,3.0,22.2,6,0,0
2024-06-18,거제도,312,815000,5,2612.1794871794873,3,거제도,3.6,22.4,6,1,0
2024-06-20,거제도,48,101000,2,2104.1666666666665,3,거제도,3.8,22.5,6,3,0
2024-06-21,거제도,72,174000,1,2416.6666666666665,3,거제도,3.3,22.8,6,4,0
2024-06-23,거제도,29,48000,2,1655.1724137931035,3,거제도,6.9,20.4,6,6,0
2024-06-25,거제도,24,80000,1,3333.3333333333335,3,거제도,4.5,19.9,6,1,0
2024-06-26,거제도,48,108000,2,2250.0,3,거제도,1.6,21.5,6,2,0
2024-07-01,거제도,48,93000,2,1937.5,3,거제도,5.3,19.9,7,0,0
2024-07-04,거제도,48,140000,2,2916.6666666666665,3,거제도,6.7,21.3,7,3,0
2024-07-05,거제도,120,351000,4,2925.0,3,거제도,6.9,21.1,7,4,0
2024-07-06,거제도,48,123000,2,2562.5,3,거제도,7.1,21.3,7,5,0
2024-07-07,거제도,24,46000,1,1916.6666666666667,3,거제도,5.8,20.6,7,6,0
2024-07-09,거제도,24,135000,1,5625.0,3,거제도,4.9,20.6,7,1,0
2024-07-14,거제도,24,40000,1,1666.6666666666667,3,거제도,4.8,22.0,7,6,0
2024-07-17,거제도,192,687000,5,3578.125,3,거제도,3.8,22.6,7,2,0
2024-07-18,거제도,24,62000,1,2583.3333333333335,3,거제도,6.7,22.1,7,3,0
2024-07-19,거제도,110,484000,7,4400.0,3,거제도,5.1,21.8,7,4,0
2024-07-22,거제도,24,70000,1,2916.6666666666665,3,거제도,4.1,23.5,7,0,0
2024-07-24,거제도,24,72000,1,3000.0,3,거제도,4.2,23.7,7,2,0
2024-07-25,거제도,6,48000,2,8000.0,3,거제도,1.8,25.4,7,3,0
2024-07-28,거제도,153,712500,7,4656.862745098039,3,거제도,2.8,26.6,7,6,0
2024-07-29,거제도,55,220000,3,4000.0,3,거제도,6.7,24.8,7,0,0
2024-07-30,거제도,217,872500,7,4020.73732718894,3,거제도,6.5,24.3,7,1,0
2024-07-31,거제도,185,750500,7,4056.7567567567567,3,거제도,5.4,24.0,7,2,0
2024-08-01,거제도,385,1852500,11,4811.688311688312,3,거제도,4.3,25.9,8,3,0
2024-08-02,거제도,1349,5064350,20,3754.151223128243,3,거제도,4.2,25.7,8,4,0
2024-08-03,거제도,354,1595500,9,4507.062146892656,3,거제도,4.5,27.2,8,5,0
2024-08-04,거제도,367,1288700,17,3511.4441416893733,3,거제도,3.9,28.7,8,6,0
2024-08-05,거제도,210,897750,7,4275.0,3,거제도,4.8,28.2,8,0,0
2024-08-06,거제도,199,988450,5,4967.085427135678,3,거제도,4.1,29.0,8,1,0
2024-08-07,거제도,256,1320500,8,5158.203125,3,거제도,2.5,30.3,8,2,0
2024-08-08,거제도,422,2082000,10,4933.649289099526,3,거제도,3.7,29.1,8,3,0
2024-08-09,거제도,593,3002900,13,5063.912310286678,3,거제도,3.0,28.8,8,4,0
2024-08-11,거제도,811,3936500,16,4853.884093711467,3,거제도,5.5,28.7,8,6,0
2024-08-12,거제도,547,2637000,11,4820.840950639854,3,거제도,7.0,28.8,8,0,0
2024-08-13,거제도,710,3105000,18,4373.239436619719,3,거제도,8.1,29.9,8,1,0
2024-08-14,거제도,247,991000,7,4012.1457489878544,3,거제도,7.8,30.0,8,2,0
2024-08-15,거제도,86,278000,3,3232.5581395348836,3,거제도,8.0,29.9,8,3,0
2024-08-16,거제도,25,112000,2,4480.0,3,거제도,7.2,30.1,8,4,0
2024-08-17,거제도,125,537500,3,4300.0,3,거제도,6.3,30.0,8,5,0
2024-08-18,거제도,258,1006800,6,3902.3255813953488,3,거제도,6.7,29.9,8,6,0
2024-08-19,거제도,314,1281000,7,4079.6178343949045,3,거제도,5.5,29.7,8,0,0
2024-08-20,거제도,52,223600,1,4300.0,3,거제도,8.6,29.0,8,1,0
2024-08-25,거제도,152,653600,3,4300.0,3,거제도,2.4,29.4,8,6,0
2024-08-26,거제도,71,254100,2,3578.8732394366198,3,거제도,4.0,29.5,8,0,0
2024-08-27,거제도,24,78000,1,3250.0,3,거제도,9.5,29.1,8,1,0
2024-08-28,거제도,157,541900,6,3451.5923566878982,3,거제도,13.3,27.6,8,2,0
2024-08-29,거제도,29,64000,2,2206.896551724138,3,거제도,13.6,27.3,8,3,0
2024-08-31,거제도,120,414000,5,3450.0,3,거제도,4.8,27.4,8,5,0
2024-09-01,거제도,96,186000,3,1937.5,3,거제도,3.9,28.1,9,6,1
2024-09-02,거제도,48,88000,2,1833.3333333333333,3,거제도,4.0,28.4,9,0,1
2024-09-04,거제도,48,90000,2,1875.0,3,거제도,7.8,27.6,9,2,1
2024-09-05,거제도,24,32000,1,1333.3333333333333,3,거제도,4.2,28.1,9,3,1
2024-09-06,거제도,96,175000,3,1822.9166666666667,3,거제도,4.9,28.2,9,4,1
2024-09-07,거제도,96,120000,4,1250.0,3,거제도,4.4,28.6,9,5,1
2024-09-08,거제도,48,65000,2,1354.1666666666667,3,거제도,3.5,28.8,9,6,1
2024-09-09,거제도,96,169000,4,1760.4166666666667,3,거제도,8.3,28.9,9,0,1
2024-09-10,거제도,120,247000,5,2058.3333333333335,3,거제도,6.9,28.7,9,1,1
2024-09-11,거제도,48,69000,2,1437.5,3,거제도,3.3,28.4,9,2,1
2024-09-13,거제도,24,60000,1,2500.0,3,거제도,3.5,29.4,9,4,1
2024-09-14,거제도,24,38000,1,1583.3333333333333,3,거제도,5.1,29.2,9,5,1
2024-09-19,거제도,48,104000,2,2166.6666666666665,3,거제도,4.1,29.1,9,3,1
2024-09-20,거제도,72,115000,3,1597.2222222222222,3,거제도,6.3,28.6,9,4,1
2024-09-21,거제도,120,160000,2,1333.3333333333333,3,거제도,9.3,27.3,9,5,1
2024-09-22,거제도,120,143000,3,1191.6666666666667,3,거제도,10.2,27.8,9,6,1
2024-09-23,거제도,24,40000,1,1666.6666666666667,3,거제도,12.2,27.6,9,0,1
2024-09-24,거제도,202,738000,7,3653.4653465346537,3,거제도,10.2,27.3,9,1,1
2024-09-25,거제도,48,90000,2,1875.0,3,거제도,7.5,26.7,9,2,1
2024-09-26,거제도,240,404000,8,1683.3333333333333,3,거제도,4.6,26.8,9,3,1
2024-09-27,거제도,288,564000,5,1958.3333333333333,3,거제도,6.8,26.5,9,4,1
2024-09-29,거제도,269,514000,7,1910.7806691449814,3,거제도,10.9,26.1,9,6,1
2024-09-30,거제도,312,512000,9,1641.025641025641,3,거제도,5.8,25.9,9,0,1
2024-10-01,거제도,600,846000,11,1410.0,3,거제도,5.1,26.2,10,1,1
2024-10-02,거제도,432,754000,10,1745.3703703703704,3,거제도,9.6,26.0,10,2,1
2024-10-03,거제도,10,22000,2,2200.0,3,거제도,12.4,25.9,10,3,1
2024-10-05,거제도,821,1365000,16,1662.6065773447017,3,거제도,9.0,25.0,10,5,1
2024-10-06,거제도,452,770000,14,1703.5398230088495,3,거제도,6.9,24.3,10,6,1
2024-10-07,거제도,216,390000,6,1805.5555555555557,3,거제도,5.8,24.3,10,0,1
2024-10-08,거제도,432,900000,13,2083.3333333333335,3,거제도,7.2,24.9,10,1,1
2024-10-09,거제도,2573,3183000,11,1237.0773416245627,3,거제도,10.3,24.4,10,2,1
2024-10-10,거제도,2271,3194000,17,1406.4288859533244,3,거제도,5.9,24.2,10,3,1
2024-10-11,거제도,1988,3056000,21,1537.2233400402415,3,거제도,3.7,24.3,10,4,1
2024-10-12,거제도,20,32000,4,1600.0,3,거제도,4.1,24.5,10,5,1
2024-10-13,거제도,1944,2755000,14,1417.1810699588477,3,거제도,8.3,24.7,10,6,1
2024-10-14,거제도,2328,3166000,14,1359.9656357388317,3,거제도,4.2,24.3,10,0,1
2024-10-15,거제도,1104,1334000,6,1208.3333333333333,3,거제도,6.2,24.0,10,1,1
2024-10-16,거제도,478,605000,15,1265.6903765690377,3,거제도,8.2,25.6,10,2,1
2024-10-17,거제도,504,598000,10,1186.5079365079366,3,거제도,9.1,24.7,10,3,1
2024-10-18,거제도,1086,1676000,17,1543.2780847145489,3,거제도,7.8,24.2,10,4,1
2024-10-19,거제도,399,459000,10,1150.375939849624,3,거제도,11.6,24.0,10,5,1
2024-10-20,거제도,30,53000,6,1766.6666666666667,3,거제도,14.6,23.9,10,6,1
2024-10-21,거제도,1632,1851000,13,1134.1911764705883,3,거제도,7.2,23.4,10,0,1
2024-10-22,거제도,557,682000,12,1224.4165170556553,3,거제도,7.4,23.9,10,1,1
2024-10-23,거제도,154,186000,6,1207.7922077922078,3,거제도,7.0,23.9,10,2,1
2024-10-24,거제도,428,674000,11,1574.766355140187,3,거제도,6.9,24.0,10,3,1
2024-10-25,거제도,2405,3110000,20,1293.1392931392932,3,거제도,10.5,23.6,10,4,1
2024-10-26,거제도,5,22000,1,4400.0,3,거제도,9.3,23.1,10,5,1
2024-10-27,거제도,4104,4485000,22,1092.8362573099416,3,거제도,4.5,22.5,10,6,1
2024-10-28,거제도,1152,1490000,14,1293.4027777777778,3,거제도,8.7,21.9,10,0,1
2024-10-30,거제도,1589,2060000,14,1296.4128382630586,3,거제도,6.8,22.4,10,2,1
2024-10-31,거제도,2256,2766000,13,1226.063829787234,3,거제도,7.8,22.1,10,3,1
2024-11-01,거제도,1296,2000000,14,1543.20987654321,3,거제도,8.7,22.4,11,4,1
2024-11-02,거제도,754,890000,9,1180.371352785146,3,거제도,10.9,23.6,11,5,1
2024-11-03,거제도,792,1280000,13,1616.1616161616162,3,거제도,6.7,21.9,11,6,1
2024-11-04,거제도,725,1086000,13,1497.9310344827586,3,거제도,4.6,21.9,11,0,1
2024-11-05,거제도,725,834000,6,1150.344827586207,3,거제도,7.4,22.0,11,1,1
2024-11-06,거제도,442,704000,14,1592.7601809954751,3,거제도,9.4,21.4,11,2,1
2024-11-07,거제도,1056,1393000,22,1319.128787878788,3,거제도,6.5,21.7,11,3,1
2024-11-08,거제도,509,709000,16,1392.927308447937,3,거제도,6.2,22.8,11,4,1
2024-11-10,거제도,408,562000,10,1377.450980392157,3,거제도,5.6,20.5,11,6,1
2024-11-11,거제도,480,651000,11,1356.25,3,거제도,6.3,21.1,11,0,1
2024-11-12,거제도,567,850000,13,1499.1181657848324,3,거제도,4.5,20.6,11,1,1
2024-11-13,거제도,456,787000,14,1725.877192982456,3,거제도,8.2,20.6,11,2,1
2024-11-14,거제도,773,1155000,18,1494.1785252263908,3,거제도,6.3,21.8,11,3,1
2024-11-15,거제도,384,665000,11,1731.7708333333333,3,거제도,6.2,21.7,11,4,1
2024-11-16,거제도,231,419000,9,1813.8528138528138,3,거제도,5.4,20.6,11,5,1
2024-11-17,거제도,264,334000,5,1265.1515151515152,3,거제도,8.2,20.8,11,6,1
2024-11-18,거제도,264,416000,7,1575.7575757575758,3,거제도,10.2,20.4,11,0,1
2024-11-19,거제도,389,566000,8,1455.012853470437,3,거제도,7.4,20.5,11,1,1
2024-11-20,거제도,298,404000,6,1355.7046979865772,3,거제도,5.8,20.5,11,2,1
2024-11-21,거제도,490,731000,13,1491.8367346938776,3,거제도,6.2,20.8,11,3,1
2024-11-22,거제도,312,590000,9,1891.025641025641,3,거제도,6.2,19.5,11,4,1
2024-11-23,거제도,5,14000,1,2800.0,3,거제도,9.3,21.7,11,5,1
2024-11-24,거제도,432,606000,11,1402.7777777777778,3,거제도,6.5,21.6,11,6,1
2024-11-25,거제도,269,328000,7,1219.3308550185873,3,거제도,6.6,20.7,11,0,1
2024-11-26,거제도,5,10000,1,2000.0,3,거제도,11.1,19.6,11,1,1
2024-11-27,거제도,245,530000,10,2163.265306122449,3,거제도,10.8,19.4,11,2,1
2024-11-28,거제도,170,257000,7,1511.764705882353,3,거제도,10.6,18.8,11,3,1
2024-11-29,거제도,168,297000,7,1767.857142857143,3,거제도,7.6,18.2,11,4,1
2024-11-30,거제도,87,165000,6,1896.551724137931,3,거제도,6.5,17.8,11,5,1
2024-12-01,거제도,989,1989000,17,2011.1223458038423,3,거제도,3.6,17.8,12,6,1
2024-12-02,거제도,1767,2521000,15,1426.7119411431806,3,거제도,5.7,17.6,12,0,1
2024-12-03,거제도,1498,2192000,14,1463.2843791722296,3,거제도,6.5,18.4,12,1,1
2024-12-04,거제도,504,774000,9,1535.7142857142858,3,거제도,6.0,17.4,12,2,1
2024-12-05,거제도,1332,1944000,17,1459.4594594594594,3,거제도,7.1,18.3,12,3,1
2024-12-06,거제도,720,1501000,11,2084.722222222222,3,거제도,7.1,19.0,12,4,1
2024-12-07,거제도,298,407000,8,1365.7718120805368,3,거제도,6.9,19.1,12,5,1
2024-12-08,거제도,528,677000,7,1282.1969696969697,3,거제도,8.1,17.7,12,6,1
2024-12-09,거제도,240,322000,3,1341.6666666666667,3,거제도,5.7,16.3,12,0,1
2024-12-10,거제도,10,24000,2,2400.0,3,거제도,5.2,17.3,12,1,1
2024-12-11,거제도,72,156000,2,2166.6666666666665,3,거제도,5.4,16.8,12,2,1
2024-12-12,거제도,216,384000,6,1777.7777777777778,3,거제도,7.4,17.2,12,3,1
2024-12-13,거제도,192,363000,7,1890.625,3,거제도,7.6,17.1,12,4,1
2024-12-15,거제도,48,88000,2,1833.3333333333333,3,거제도,7.0,18.2,12,6,1
2024-12-16,거제도,48,102000,2,2125.0,3,거제도,6.1,18.1,12,0,1
2024-12-17,거제도,24,95000,1,3958.3333333333335,3,거제도,6.1,17.5,12,1,1
2024-12-18,거제도,144,405000,5,2812.5,3,거제도,7.5,16.6,12,2,1
2024-12-19,거제도,168,336000,7,2000.0,3,거제도,6.4,16.0,12,3,1
2024-12-20,거제도,264,665000,10,2518.939393939394,3,거제도,5.3,16.1,12,4,1
2024-12-21,거제도,48,97000,2,2020.8333333333333,3,거제도,9.1,16.7,12,5,1
2024-12-22,거제도,144,359000,6,2493.0555555555557,3,거제도,9.7,16.3,12,6,1
2024-12-23,거제도,337,886000,13,2629.080118694362,3,거제도,7.9,16.0,12,0,1
2024-12-24,거제도,346,890000,10,2572.2543352601156,3,거제도,4.8,15.8,12,1,1
2024-12-25,거제도,178,375000,8,2106.741573033708,3,거제도,5.3,15.8,12,2,1
2024-12-26,거제도,120,359000,5,2991.6666666666665,3,거제도,6.6,16.4,12,3,1
2024-12-27,거제도,24,56000,1,2333.3333333333335,3,거제도,7.6,15.8,12,4,1
2024-12-29,거제도,72,136000,3,1888.888888888889,3,거제도,5.3,15.9,12,6,1
2024-12-31,거제도,24,85000,1,3541.6666666666665,3,거제도,6.5,15.1,12,1,1
2025-01-02,거제도,432,1139000,15,2636.574074074074,3,거제도,5.1,14.9,1,3,0
2025-01-03,거제도,144,283000,6,1965.2777777777778,3,거제도,7.6,14.7,1,4,0
2025-01-04,거제도,509,1126000,10,2212.180746561886,3,거제도,4.7,14.6,1,5,0
2025-01-05,거제도,912,1949000,16,2137.061403508772,3,거제도,4.6,14.5,1,6,0
2025-01-06,거제도,72,158000,3,2194.4444444444443,3,거제도,7.8,15.5,1,0,0
2025-01-07,거제도,144,346000,6,2402.777777777778,3,거제도,8.6,15.6,1,1,0
2025-01-08,거제도,749,1473000,10,1966.622162883845,3,거제도,7.9,15.0,1,2,0
2025-01-09,거제도,101,200000,4,1980.1980198019803,3,거제도,8.5,14.9,1,3,0
2025-01-10,거제도,476,1035000,15,2174.36974789916,3,거제도,8.7,15.6,1,4,0
2025-01-11,거제도,15,134000,3,8933.333333333334,3,거제도,5.6,15.4,1,5,0
