region_name,date,wind_speed,water_temp
마산,2025-02-15,1.05,5.825
마산,2025-02-16,1.5,5.85
마산,2025-02-17,3.6500000000000004,5.85
마산,2025-02-18,2.125,5.9
마산,2025-02-19,1.15,5.975
마산,2025-02-20,2.5,5.825
마산,2025-02-21,2.5,5.85
마산,2025-02-22,2.0,5.8
마산,2025-02-23,2.15,5.725
마산,2025-02-24,2.6750000000000003,5.6
마산,2025-02-25,3.3,5.775
마산,2025-02-26,2.8,5.575
마산,2025-02-27,1.05,5.775
마산,2025-02-28,1.425,5.775
마산,2025-03-01,0.975,5.875
마산,2025-03-02,1.4,6.15
마산,2025-03-03,4.45,6.025
마산,2025-03-04,3.375,6.05
마산,2025-03-05,2.5,6.225
마산,2025-03-06,1.125,6.3
마산,2025-03-07,1.925,6.375
마산,2025-03-08,1.9,6.725
마산,2025-03-09,2.1,6.825
마산,2025-03-10,1.6,6.975
마산,2025-03-11,2.45,7.1
마산,2025-03-12,1.5750000000000002,7.5
마산,2025-03-13,2.8,7.825
마산,2025-03-14,3.075,7.725
마산,2025-03-15,3.6500000000000004,7.775
마산,2025-03-16,2.2750000000000004,7.85
마산,2025-03-17,3.0500000000000003,7.9
마산,2025-03-18,1.975,7.825
마산,2025-03-19,3.475,7.725
마산,2025-03-20,1.8,7.875
마산,2025-03-21,3.5500000000000003,8.15
마산,2025-03-22,1.2,8.325
마산,2025-03-23,2.15,8.925
마산,2025-03-24,3.675,9.825
마산,2025-03-25,3.7,10.2
마산,2025-03-26,2.9749999999999996,10.325
마산,2025-03-27,2.8,10.975
마산,2025-03-28,3.3000000000000003,10.525
마산,2025-03-29,1.85,10.25
마산,2025-03-30,2.55,10.125
마산,2025-03-31,2.2,10.125
마산,2025-04-01,2.5,10.25
마산,2025-04-02,3.225,10.475000000000001
마산,2025-04-03,3.2249999999999996,10.649999999999999
마산,2025-04-04,2.1,10.850000000000001
마산,2025-04-05,2.425,11.0
마산,2025-04-06,1.925,11.225
마산,2025-04-07,2.425,11.274999999999999
마산,2025-04-08,3.925,11.925
마산,2025-04-09,2.125,12.1
마산,2025-04-10,2.45,12.375
마산,2025-04-11,2.2249999999999996,12.8
마산,2025-04-12,1.35,13.2
마산,2025-04-13,5.475,13.3
마산,2025-04-14,2.325,12.975
마산,2025-04-15,2.45,12.65
마산,2025-04-16,2.275,12.775
마산,2025-04-17,3.325,13.275
마산,2025-04-18,3.725,13.55
마산,2025-04-19,4.1,13.85
마산,2025-04-20,2.6,14.200000000000001
마산,2025-04-21,2.25,13.825
마산,2025-04-22,3.55,14.125
마산,2025-04-23,2.95,14.45
마산,2025-04-24,3.15,14.95
마산,2025-04-25,1.775,14.6
마산,2025-04-26,2.925,14.275
마산,2025-04-27,3.0,14.85
마산,2025-04-28,2.8,14.725
마산,2025-04-29,2.7249999999999996,14.675
마산,2025-04-30,2.25,15.475
마산,2025-05-01,3.5,15.725
마산,2025-05-02,2.1999999999999997,15.85
마산,2025-05-03,2.275,15.3
마산,2025-05-04,2.0,14.825
마산,2025-05-05,2.325,15.325
마산,2025-05-06,2.65,14.925
마산,2025-05-07,2.2,14.575
마산,2025-05-08,2.4,15.175
마산,2025-05-09,1.875,15.475000000000001
마산,2025-05-10,2.775,15.899999999999999
마산,2025-05-11,1.3250000000000002,15.725
마산,2025-05-12,2.3,15.7
마산,2025-05-13,1.725,16.125
마산,2025-05-14,2.05,16.075
마산,2025-05-15,2.9499999999999997,16.325
마산,2025-05-16,2.2,15.8
마산,2025-05-17,0.85,16.025
마산,2025-05-18,1.975,16.025
마산,2025-05-19,3.25,16.975
마산,2025-05-20,4.375,17.125
마산,2025-05-21,1.9000000000000001,16.35
마산,2025-05-22,1.8499999999999999,16.35
마산,2025-05-23,2.95,16.375
마산,2025-05-24,2.45,16.2
마산,2025-05-25,2.675,15.950000000000001
마산,2025-05-26,2.475,17.05
마산,2025-05-27,1.775,17.85
마산,2025-05-28,1.975,18.25
마산,2025-05-29,1.7,18.325
마산,2025-05-30,3.05,18.425
마산,2025-05-31,2.65,18.5
마산,2025-06-01,3.0999999999999996,18.3
마산,2025-06-02,1.775,18.875
마산,2025-06-03,1.9749999999999999,17.825
마산,2025-06-04,2.525,17.75
마산,2025-06-05,1.525,17.875
마산,2025-06-06,0.75,19.0
마산,2025-06-07,2.175,18.575
마산,2025-06-08,2.35,19.05
마산,2025-06-09,2.1,19.6
마산,2025-06-10,3.05,19.925
마산,2025-06-11,2.35,18.975
마산,2025-06-12,2.95,19.05
마산,2025-06-13,0.725,19.075
마산,2025-06-14,0.8,18.375
마산,2025-06-15,1.9250000000000003,18.325
마산,2025-06-16,2.825,18.45
마산,2025-06-17,3.6,18.675
마산,2025-06-18,2.9,18.575
마산,2025-06-19,2.475,18.6
마산,2025-06-20,3.675,18.8
마산,2025-06-21,4.85,20.55
마산,2025-06-22,3.075,18.475
마산,2025-06-23,2.3,18.175
마산,2025-06-24,1.875,18.45
마산,2025-06-25,2.75,19.375
마산,2025-06-26,2.275,20.65
마산,2025-06-27,1.85,19.95
마산,2025-06-28,1.7999999999999998,19.275
마산,2025-06-29,1.975,18.775
마산,2025-06-30,2.9749999999999996,18.55
마산,2025-07-01,2.15,19.175
마산,2025-07-02,2.7249999999999996,19.375
마산,2025-07-03,2.7,18.825
마산,2025-07-04,2.825,19.025
마산,2025-07-05,2.925,19.35
마산,2025-07-06,1.475,19.575
마산,2025-07-07,2.625,18.525
마산,2025-07-08,2.225,18.675
마산,2025-07-09,3.675,18.775
마산,2025-07-10,2.475,20.725
마산,2025-07-11,4.0,21.5
마산,2025-07-12,2.375,21.825
마산,2025-07-13,2.225,23.325
마산,2025-07-14,2.7,22.825
마산,2025-07-15,1.65,23.425
마산,2025-07-16,3.0999999999999996,23.450000000000003
마산,2025-07-17,2.675,23.5
마산,2025-07-18,1.825,23.275
마산,2025-07-19,4.375,23.6
마산,2025-07-20,1.175,24.2
마산,2025-07-21,1.975,24.325
마산,2025-07-22,1.275,24.3
마산,2025-07-23,1.55,23.375
마산,2025-07-24,1.375,23.8
마산,2025-07-25,3.25,24.6
마산,2025-07-26,3.325,25.1
마산,2025-07-27,3.4,25.275
마산,2025-07-28,2.55,24.8
마산,2025-07-29,2.2,24.6
마산,2025-07-30,3.475,24.775
마산,2025-07-31,1.475,25.1
마산,2025-08-01,2.7750000000000004,25.375
마산,2025-08-02,2.4499999999999997,25.75
마산,2025-08-03,2.0999999999999996,25.85
마산,2025-08-04,5.7,27.525
마산,2025-08-05,2.95,27.7
마산,2025-08-06,3.825,26.5
마산,2025-08-07,2.7,26.0
마산,2025-08-08,2.575,23.875
마산,2025-08-09,1.4,24.025
마산,2025-08-10,1.7000000000000002,24.05
마산,2025-08-11,2.4,23.925
마산,2025-08-12,1.25,23.375
마산,2025-08-13,1.475,23.875
마산,2025-08-14,1.75,24.0
마산,2025-08-15,1.65,23.875
마산,2025-08-16,1.15,23.9
마산,2025-08-17,1.7000000000000002,23.9
마산,2025-08-18,1.575,23.700000000000003
마산,2025-08-19,3.325,23.9
마산,2025-08-20,3.625,23.900000000000002
마산,2025-08-21,2.15,23.85
마산,2025-08-22,1.7249999999999999,23.375
마산,2025-08-23,1.45,23.175
마산,2025-08-24,2.175,23.075
마산,2025-08-25,2.125,22.2
마산,2025-08-26,3.05,22.35
마산,2025-08-27,2.875,22.2
마산,2025-08-28,1.725,22.0
마산,2025-08-29,1.375,21.675
마산,2025-08-30,1.95,21.375
마산,2025-08-31,1.7000000000000002,21.85
마산,2025-09-01,2.15,22.15
마산,2025-09-02,2.15,22.1
마산,2025-09-03,1.6,22.05
마산,2025-09-04,1.825,21.925
마산,2025-09-05,2.7750000000000004,21.525
마산,2025-09-06,2.175,23.55
마산,2025-09-07,2.55,23.575
마산,2025-09-08,1.6749999999999998,23.7
마산,2025-09-09,2.525,23.15
마산,2025-09-10,3.05,22.15
마산,2025-09-11,2.95,21.75
마산,2025-09-12,2.575,21.525
마산,2025-09-13,2.1,21.975
마산,2025-09-14,2.875,23.099999999999998
마산,2025-09-15,0.95,24.075
마산,2025-09-16,1.5750000000000002,24.5
마산,2025-09-17,2.275,25.275
마산,2025-09-18,2.675,25.8
마산,2025-09-19,2.65,25.325
마산,2025-09-20,2.575,25.15
마산,2025-09-21,3.375,24.8
마산,2025-09-22,3.125,24.15
마산,2025-09-23,2.775,23.75
마산,2025-09-24,1.825,23.575000000000003
마산,2025-09-25,1.075,23.6
마산,2025-09-26,1.5,23.6
마산,2025-09-27,1.25,23.85
마산,2025-09-28,1.425,23.925
마산,2025-09-29,2.95,23.8
마산,2025-09-30,1.15,23.65
마산,2025-10-01,2.025,23.725
마산,2025-10-02,1.7,23.475
마산,2025-10-03,1.275,23.4
마산,2025-10-04,2.425,23.35
마산,2025-10-05,1.0,23.424999999999997
마산,2025-10-06,1.175,23.375
마산,2025-10-07,1.225,23.275
마산,2025-10-08,2.3,23.175
마산,2025-10-09,2.5,23.125
마산,2025-10-10,1.675,23.15
마산,2025-10-11,0.9750000000000001,23.15
마산,2025-10-12,2.025,23.25
마산,2025-10-13,1.275,23.45
마산,2025-10-14,2.1,23.45
마산,2025-10-15,2.05,23.4
마산,2025-10-16,2.4,23.35
마산,2025-10-17,1.4,23.325
마산,2025-10-18,1.4,23.325
마산,2025-10-19,1.4000000000000001,23.225
마산,2025-10-20,2.775,23.025
마산,2025-10-21,3.225,22.725
마산,2025-10-22,2.625,21.725
마산,2025-10-23,2.575,21.7
마산,2025-10-24,3.2,21.625
마산,2025-10-25,1.6,21.5
마산,2025-10-26,2.325,21.2
마산,2025-10-27,2.1,20.775
마산,2025-10-28,1.9499999999999997,20.325
마산,2025-10-29,2.4749999999999996,19.7
마산,2025-10-30,1.85,19.45
마산,2025-10-31,1.75,19.15
마산,2025-11-01,2.75,19.075000000000003
마산,2025-11-02,1.625,18.975
마산,2025-11-03,3.025,18.525
마산,2025-11-04,1.55,18.45
마산,2025-11-05,1.6749999999999998,18.424999999999997
마산,2025-11-06,1.025,18.525
마산,2025-11-07,2.35,18.45
마산,2025-11-08,1.1749999999999998,18.475
마산,2025-11-09,2.425,18.575
마산,2025-11-10,1.525,18.7
마산,2025-11-11,3.3000000000000003,18.65
마산,2025-11-12,2.3,17.925
마산,2025-11-13,1.475,17.55
마산,2025-11-14,2.8499999999999996,17.2
마산,2025-11-15,1.825,17.2
마산,2025-11-16,1.45,17.05
마산,2025-11-17,1.625,17.125
마산,2025-11-18,3.35,16.950000000000003
마산,2025-11-19,2.125,16.625
마산,2025-11-20,1.875,15.975000000000001
마산,2025-11-21,1.65,15.875
마산,2025-11-22,1.75,15.7
마산,2025-11-23,1.275,15.55
마산,2025-11-24,1.425,15.525
마산,2025-11-25,1.275,15.575
마산,2025-11-26,2.4,15.274999999999999
마산,2025-11-27,2.55,15.225
마산,2025-11-28,3.175,14.85
마산,2025-11-29,1.55,14.7
마산,2025-11-30,1.625,14.525
마산,2025-12-01,2.3,14.5
마산,2025-12-02,2.35,14.25
마산,2025-12-03,2.85,13.6
마산,2025-12-04,1.725,12.95
마산,2025-12-05,2.025,12.65
마산,2025-12-06,2.6,12.275
마산,2025-12-07,0.825,12.3
마산,2025-12-08,2.025,12.475
마산,2025-12-09,2.05,12.35
마산,2025-12-10,2.05,11.95
마산,2025-12-11,1.0,11.8
마산,2025-12-12,2.975,12.05
마산,2025-12-13,2.175,11.9
마산,2025-12-14,3.1999999999999997,11.625
마산,2025-12-15,1.475,11.55
마산,2025-12-16,1.275,11.45
마산,2025-12-17,1.525,11.325000000000001
마산,2025-12-18,2.775,11.225
마산,2025-12-19,1.025,11.025
마산,2025-12-20,0.575,10.975
마산,2025-12-21,2.9,11.025
마산,2025-12-22,3.2249999999999996,10.3
마산,2025-12-23,1.7249999999999999,10.125
마산,2025-12-24,2.825,10.0
마산,2025-12-25,4.05,9.7
마산,2025-12-26,2.275,9.175
마산,2025-12-27,2.625,8.825
마산,2025-12-28,0.75,8.725
마산,2025-12-29,0.55,8.75
마산,2025-12-30,2.475,8.9
마산,2025-12-31,1.85,9.05
마산,2026-01-01,2.9,8.375
마산,2026-01-02,2.5,7.75
마산,2026-01-03,3.075,7.375
마산,2026-01-04,0.725,7.275
마산,2026-01-05,1.875,7.3
마산,2026-01-06,2.85,7.325
마산,2026-01-07,2.225,7.0
마산,2026-01-08,1.375,7.125
마산,2026-01-09,1.4,7.025
마산,2026-01-10,1.975,6.725
마산,2026-01-11,2.8000000000000003,6.6
마산,2026-01-12,1.5,6.45
마산,2026-01-13,1.55,6.35
마산,2026-01-14,1.55,6.375
마산,2026-01-15,2.7249999999999996,6.475
마산,2026-01-16,1.3,6.55
마산,2026-01-17,2.475,6.625
마산,2026-01-18,1.125,6.75
마산,2026-01-19,1.9749999999999999,6.775
마산,2026-01-20,3.35,6.75
마산,2026-01-21,2.9,6.3
마산,2026-01-22,2.45,5.9
마산,2026-01-23,2.025,5.675
마산,2026-01-24,1.65,5.55
마산,2026-01-25,1.375,5.675
마산,2026-01-26,2.525,5.625
마산,2026-01-27,2.425,5.425
마산,2026-01-28,2.975,5.4
마산,2026-01-29,2.575,5.125
마산,2026-01-30,2.025,4.975
마산,2026-01-31,2.975,5.05
마산,2026-02-01,1.45,5.025
마산,2026-02-02,1.5,5.1
마산,2026-02-03,2.3,5.1
마산,2026-02-04,2.775,5.125
마산,2026-02-05,0.75,5.175
마산,2026-02-06,2.0,5.25
마산,2026-02-07,2.175,5.325
마산,2026-02-08,4.925,5.199999999999999
마산,2026-02-09,3.7750000000000004,5.1
마산,2026-02-10,0.275,4.925000000000001
마산,2026-02-11,1.925,4.85
마산,2026-02-12,3.2,4.95
마산,2026-02-13,1.475,5.275
마산,2026-02-14,0.3,5.375
마산,2026-02-15,1.0,5.55
마산,2026-02-16,2.725,5.675
마산,2026-02-17,1.775,5.9
마산,2026-02-18,1.025,6.1499999999999995
마산,2026-02-19,2.05,6.3
마산,2026-02-20,1.925,6.45
마산,2026-02-21,2.65,6.85
마산,2026-02-22,3.225,7.15
마산,2026-02-23,2.55,7.375
마산,2026-02-24,1.575,7.35
마산,2026-02-25,3.275,7.425000000000001
마산,2026-02-26,2.15,7.425000000000001
마산,2026-02-27,2.35,7.375
마산,2026-02-28,2.925,7.45
마산,2026-03-01,2.55,7.45
마산,2026-03-02,2.725,7.575
마산,2026-03-03,3.425,7.65
마산,2026-03-04,1.725,7.775
마산,2026-03-05,2.125,8.05
마산,2026-03-06,2.275,8.3
마산,2026-03-07,2.4,8.375
마산,2026-03-08,3.0,8.475
마산,2026-03-09,3.375,8.55
마산,2026-03-10,2.375,8.649999999999999
마산,2026-03-11,1.85,8.625
마산,2026-03-12,2.375,8.775
마산,2026-03-13,4.0,8.7
마산,2026-03-14,2.05,8.850000000000001
마산,2026-03-15,1.7,9.0
마산,2026-03-16,2.675,9.2
마산,2026-03-17,2.575,9.5
마산,2026-03-18,1.1,9.8
마산,2026-03-19,2.6500000000000004,9.825000000000001
마산,2026-03-20,2.825,9.95
마산,2026-03-21,2.7,10.05
마산,2026-03-22,1.7,10.25
마산,2026-03-23,1.525,10.475
마산,2026-03-24,2.45,10.65
마산,2026-03-25,2.45,10.825000000000001
마산,2026-03-26,2.7249999999999996,11.05
마산,2026-03-27,1.825,11.15
마산,2026-03-28,2.875,11.6
마산,2026-03-29,1.75,11.825
마산,2026-03-30,1.2,12.275
마산,2026-03-31,3.9,11.95
마산,2026-04-01,1.475,11.775
마산,2026-04-02,2.6500000000000004,11.875
마산,2026-04-03,1.9500000000000002,12.15
마산,2026-04-04,2.15,12.6
마산,2026-04-05,2.2,12.5
마산,2026-04-06,3.025,13.025
마산,2026-04-07,3.325,12.475000000000001
마산,2026-04-08,2.975,12.325
마산,2026-04-09,3.3249999999999997,13.0
마산,2026-04-10,2.15,13.05
마산,2026-04-11,2.175,13.15
마산,2026-04-12,2.1999999999999997,13.175
마산,2026-04-13,2.225,13.425
마산,2026-04-14,1.75,13.325
마산,2026-04-15,2.825,13.55
마산,2026-04-16,2.65,14.35
마산,2026-04-17,1.8,14.175
마산,2026-04-18,2.25,14.174999999999999
마산,2026-04-19,2.9000000000000004,14.575
마산,2026-04-20,1.025,15.225
마산,2026-04-21,4.525,14.625
마산,2026-04-22,1.6749999999999998,15.0
마산,2026-04-23,2.5,14.475
마산,2026-04-24,3.5999999999999996,14.6
마산,2026-04-25,2.2249999999999996,14.9
마산,2026-04-26,3.05,15.425
마산,2026-04-27,2.025,15.6
마산,2026-04-28,2.575,16.05
마산,2026-04-29,2.525,15.875
마산,2026-04-30,1.8,15.875
마산,2026-05-01,1.4000000000000001,15.975
마산,2026-05-02,2.675,15.75
마산,2026-05-03,1.25,15.950000000000001
마산,2026-05-04,2.775,15.75
마산,2026-05-05,2.9499999999999997,15.5
마산,2026-05-06,2.675,16.375
마산,2026-05-07,1.9,16.65
마산,2026-05-08,2.25,16.675
마산,2026-05-09,2.7,16.0
마산,2026-05-10,2.625,16.75
마산,2026-05-11,2.45,17.275
마산,2026-05-12,1.5,17.5
마산,2026-05-13,2.5,17.4
마산,2026-05-14,1.95,18.0
마산,2026-05-15,3.225,18.575
마산,2026-05-16,2.3,18.75
마산,2026-05-17,1.8,19.0
마산,2026-05-18,1.8,19.3
마산,2026-05-19,2.075,19.375
마산,2026-05-20,1.775,18.325
마산,2026-05-21,3.325,18.075
마산,2026-05-22,2.3,18.875
마산,2026-05-23,3.5500000000000003,18.424999999999997
마산,2026-05-24,2.375,18.55
마산,2026-05-25,2.475,19.425
마산,2026-05-26,2.6750000000000003,20.05
마산,2026-05-27,1.225,20.225
마산,2026-05-28,1.525,20.05
마산,2026-05-29,2.45,20.525
마산,2026-05-30,1.8000000000000003,20.75
마산,2026-05-31,1.975,19.9
마산,2026-06-01,2.575,19.9
마산,2026-06-02,1.625,21.6
마산,2026-06-03,3.0,20.2
마산,2026-06-04,3.35,21.325000000000003
마산,2026-06-05,2.45,20.675
마산,2026-06-06,3.675,19.325000000000003
마산,2026-06-07,3.7750000000000004,19.325
마산,2026-06-08,1.3,19.5
마산,2026-06-09,3.2,20.15
마산,2026-06-10,1.85,20.625
마산,2026-06-11,2.0,20.45
마산,2026-06-12,2.975,20.2
마산,2026-06-13,2.425,20.95
마산,2026-06-14,2.3,21.6
마산,2026-06-15,3.825,21.875
마산,2026-06-16,1.7249999999999999,22.225
마산,2026-06-17,2.8,22.125
마산,2026-06-18,2.15,22.125
마산,2026-06-19,2.6,22.25
마산,2026-06-20,4.2,23.025
마산,2026-06-21,3.4,22.075
마산,2026-06-22,2.15,22.5
마산,2026-06-23,2.925,21.625
마산,2026-06-24,2.6,20.975
마산,2026-06-25,2.675,20.975
마산,2026-06-26,3.4,21.425
마산,2026-06-27,2.725,21.875
마산,2026-06-28,1.9249999999999998,22.5
마산,2026-06-29,2.775,23.125
마산,2026-06-30,3.5,23.45
마산,2026-07-01,1.9749999999999999,23.775
마산,2026-07-02,2.475,22.975
마산,2026-07-03,1.925,23.35
마산,2026-07-04,1.875,23.225
마산,2026-07-05,3.375,22.725
마산,2026-07-06,1.85,22.150000000000002
마산,2026-07-07,2.775,22.525000000000002
마산,2026-07-08,4.55,23.05
마산,2026-07-09,4.8,24.55
마산,2026-07-10,1.725,23.725
마산,2026-07-11,0.8999999999999999,22.775
마산,2026-07-12,2.9749999999999996,23.05
마산,2026-07-13,4.3,25.375
삼천포,2023-01-01,1.6,8.775
삼천포,2023-01-02,3.4,8.8
삼천포,2023-01-03,3.725,8.725
삼천포,2023-01-04,2.9749999999999996,8.625
삼천포,2023-01-05,1.4,8.675
삼천포,2023-01-06,2.125,8.725
삼천포,2023-01-07,4.525,8.675
삼천포,2023-01-08,1.35,8.525
삼천포,2023-01-09,1.0,8.45
삼천포,2023-01-10,1.2666666666666666,8.5
삼천포,2023-01-11,1.225,8.55
삼천포,2023-01-12,0.9,8.625
삼천포,2023-01-13,1.975,8.675
삼천포,2023-01-14,0.425,9.0
삼천포,2023-01-15,2.4,9.125
삼천포,2023-01-16,3.7,8.875
삼천포,2023-01-17,3.025,8.575
삼천포,2023-01-18,2.325,8.55
삼천포,2023-01-19,1.85,8.625
삼천포,2023-01-20,4.075,8.725
삼천포,2023-01-21,3.125,8.5
삼천포,2023-01-22,1.05,8.325
삼천포,2023-01-23,1.6,8.2
삼천포,2023-01-24,7.5,8.05
삼천포,2023-01-25,3.05,7.575
삼천포,2023-01-26,1.325,7.325
삼천포,2023-01-27,5.15,7.325
삼천포,2023-01-28,3.95,7.05
삼천포,2023-01-29,4.9,7.0
삼천포,2023-01-30,3.35,6.975
삼천포,2023-01-31,1.15,6.975
삼천포,2023-02-01,1.925,7.225
삼천포,2023-02-02,3.275,7.3500000000000005
삼천포,2023-02-03,2.275,7.45
삼천포,2023-02-04,2.825,7.35
삼천포,2023-02-05,1.725,7.35
삼천포,2023-02-06,1.7333333333333334,7.266666666666667
삼천포,2023-02-07,1.675,7.25
삼천포,2023-02-08,1.525,7.275
삼천포,2023-02-09,1.375,7.45
삼천포,2023-02-10,1.675,7.475
삼천포,2023-02-11,0.9,7.625
삼천포,2023-02-12,1.8499999999999999,7.699999999999999
삼천포,2023-02-13,1.675,7.675
삼천포,2023-02-14,0.825,7.825
삼천포,2023-02-15,1.55,7.95
삼천포,2023-02-16,1.175,8.025
삼천포,2023-02-17,0.825,8.149999999999999
삼천포,2023-02-18,0.775,8.1
삼천포,2023-02-19,4.85,8.2
삼천포,2023-02-20,3.675,8.325
삼천포,2023-02-21,2.95,8.15
삼천포,2023-02-22,1.575,8.149999999999999
삼천포,2023-02-23,1.7,8.3
삼천포,2023-02-24,2.875,8.6
삼천포,2023-02-25,4.925,8.649999999999999
삼천포,2023-02-26,2.05,8.625
삼천포,2023-02-27,1.85,8.674999999999999
삼천포,2023-02-28,2.6,8.825000000000001
삼천포,2023-03-01,1.725,9.075
삼천포,2023-03-02,4.025,9.175
삼천포,2023-03-03,2.375,9.125
삼천포,2023-03-04,1.975,9.25
삼천포,2023-03-05,1.1,9.375
삼천포,2023-03-06,0.725,9.5
삼천포,2023-03-07,0.6,9.725
삼천포,2023-03-08,1.4,9.850000000000001
삼천포,2023-03-09,1.7999999999999998,10.075
삼천포,2023-03-10,1.0,10.325
삼천포,2023-03-11,1.275,10.675
삼천포,2023-03-12,1.825,10.8
삼천포,2023-03-13,3.85,10.75
삼천포,2023-03-14,1.275,10.775
삼천포,2023-03-15,1.075,10.925
삼천포,2023-03-16,1.85,11.25
삼천포,2023-03-17,1.425,11.649999999999999
삼천포,2023-03-18,2.55,11.6
삼천포,2023-03-19,0.825,11.675
삼천포,2023-03-20,1.0,11.775
삼천포,2023-03-21,1.0750000000000002,11.9
삼천포,2023-03-22,0.925,12.0
삼천포,2023-03-23,1.2,12.2
삼천포,2023-03-24,1.0,12.4
삼천포,2023-03-25,1.325,12.525
삼천포,2023-03-26,1.225,12.625
삼천포,2023-03-27,2.4,12.825
삼천포,2023-03-28,1.775,12.975
삼천포,2023-03-29,1.875,13.225
삼천포,2023-03-30,1.6,13.7
삼천포,2023-03-31,2.1,13.925
삼천포,2023-04-01,1.05,14.125
삼천포,2023-04-02,1.1,14.25
삼천포,2023-04-03,2.45,14.25
삼천포,2023-04-04,1.55,14.25
삼천포,2023-04-05,4.3999999999999995,14.3
삼천포,2023-04-06,6.45,14.350000000000001
삼천포,2023-04-07,3.1,14.45
삼천포,2023-04-08,4.325,14.55
삼천포,2023-04-09,1.25,14.45
삼천포,2023-04-10,1.9500000000000002,14.575
삼천포,2023-04-11,1.975,14.725
삼천포,2023-04-12,4.55,14.775
삼천포,2023-04-13,2.075,15.025
삼천포,2023-04-14,1.425,15.275
삼천포,2023-04-15,0.525,15.2
삼천포,2023-04-16,2.0,15.225
삼천포,2023-04-17,1.725,15.2
삼천포,2023-04-18,1.4249999999999998,15.25
삼천포,2023-04-19,1.0,15.25
삼천포,2023-04-20,1.7999999999999998,15.375
삼천포,2023-04-21,2.3,15.7
삼천포,2023-04-22,2.45,15.9
삼천포,2023-04-23,1.425,15.95
삼천포,2023-04-24,1.875,16.025
삼천포,2023-04-25,1.35,15.925
삼천포,2023-04-26,3.825,15.875
삼천포,2023-04-27,1.7,16.0
삼천포,2023-04-28,2.15,16.375
삼천포,2023-04-29,2.5,16.55
삼천포,2023-04-30,3.6999999999999997,16.575000000000003
삼천포,2023-05-01,3.525,16.55
삼천포,2023-05-02,1.175,16.575
삼천포,2023-05-03,0.65,16.625
삼천포,2023-05-04,2.675,16.55
삼천포,2023-05-05,3.0,16.55
삼천포,2023-05-06,2.65,16.875
삼천포,2023-05-07,1.475,16.924999999999997
삼천포,2023-05-08,2.125,16.8
삼천포,2023-05-09,2.125,16.825
삼천포,2023-05-10,1.625,16.925
삼천포,2023-05-11,0.8250000000000001,17.15
삼천포,2023-05-12,0.85,17.45
삼천포,2023-05-13,1.425,17.425
삼천포,2023-05-14,1.8666666666666665,17.7
삼천포,2023-05-15,1.7000000000000002,17.675
삼천포,2023-05-16,2.25,17.825
삼천포,2023-05-17,1.775,17.9
삼천포,2023-05-18,0.625,18.075000000000003
삼천포,2023-05-19,2.075,17.975
삼천포,2023-05-20,1.725,18.075
삼천포,2023-05-21,0.9750000000000001,18.375
삼천포,2023-05-22,2.625,18.525
삼천포,2023-05-23,1.175,18.35
삼천포,2023-05-24,1.8,18.5
삼천포,2023-05-25,2.125,18.55
삼천포,2023-05-26,1.6,18.925
삼천포,2023-05-27,1.4,19.0
삼천포,2023-05-28,1.4,19.4
삼천포,2023-05-29,1.425,19.475
삼천포,2023-05-30,1.7000000000000002,19.525
삼천포,2023-05-31,3.075,19.4
삼천포,2023-06-01,1.25,19.424999999999997
삼천포,2023-06-02,1.275,19.35
삼천포,2023-06-03,2.075,19.5
삼천포,2023-06-04,1.225,19.725
삼천포,2023-06-05,2.825,19.825
삼천포,2023-06-06,1.7000000000000002,19.925
삼천포,2023-06-07,1.225,20.075
삼천포,2023-06-08,1.85,20.15
삼천포,2023-06-09,2.125,20.35
삼천포,2023-06-10,1.325,20.5
삼천포,2023-06-11,1.4249999999999998,20.625
삼천포,2023-06-12,1.775,20.924999999999997
삼천포,2023-06-13,2.175,21.15
삼천포,2023-06-14,1.625,21.475
삼천포,2023-06-15,1.625,21.6
삼천포,2023-06-16,1.65,21.575000000000003
삼천포,2023-06-17,1.3,21.6
삼천포,2023-06-18,0.9750000000000001,21.6
삼천포,2023-06-19,0.7250000000000001,21.75
삼천포,2023-06-20,1.9499999999999997,21.925
삼천포,2023-06-21,2.325,21.85
삼천포,2023-06-22,1.9,21.875
삼천포,2023-06-23,1.175,22.049999999999997
삼천포,2023-06-24,0.65,22.275
삼천포,2023-06-25,1.2999999999999998,22.4
삼천포,2023-06-26,1.5250000000000001,22.175
삼천포,2023-06-27,1.5,22.325000000000003
삼천포,2023-06-28,2.025,22.575
삼천포,2023-06-29,2.0,23.0
삼천포,2023-06-30,2.175,23.15
삼천포,2023-07-01,0.875,22.65
삼천포,2023-07-02,1.5,22.475
삼천포,2023-07-03,1.475,22.475
삼천포,2023-07-04,0.925,22.275
삼천포,2023-07-05,3.75,21.9
삼천포,2023-07-06,1.275,21.875
삼천포,2023-07-07,1.075,21.825
삼천포,2023-07-08,0.375,21.65
삼천포,2023-07-09,0.9750000000000001,21.525
삼천포,2023-07-10,2.2,21.55
삼천포,2023-07-11,1.95,21.924999999999997
삼천포,2023-07-12,1.075,21.925
삼천포,2023-07-13,1.575,21.625
삼천포,2023-07-14,3.25,22.15
삼천포,2023-07-15,2.7,22.15
삼천포,2023-07-16,1.4500000000000002,22.175
삼천포,2023-07-17,1.375,21.725
삼천포,2023-07-18,0.75,21.825
삼천포,2023-07-19,1.5499999999999998,21.7
삼천포,2023-07-20,1.275,21.825
